purchase_id,student_id,subscription_id,subscription,refunds,price,refund_id,refunded_date,first_purchase_date,current_purchase_date,revenue_type,student_country
7842,10218,1474,monthly,net revenue,18,NULL,NULL,9/2/2020 0:00,3/2/2021 10:37,recurring,US
7844,145903,3530,annual,net revenue,226.48,NULL,NULL,3/2/2021 15:23,3/2/2021 15:23,new,PL
7845,145915,3531,annual,net revenue,184.44,NULL,NULL,3/2/2021 17:06,3/2/2021 17:06,new,US
7846,143337,3202,monthly,net revenue,28.8,NULL,NULL,1/28/2021 20:26,3/2/2021 18:42,recurring,
7847,2943,3532,monthly,net revenue,36,NULL,NULL,1/13/2021 2:00,3/2/2021 20:36,recurring,US
7848,145929,3533,monthly,net revenue,36,NULL,NULL,3/2/2021 23:09,3/2/2021 23:09,new,
7849,145800,3534,monthly,net revenue,34.54,NULL,NULL,3/2/2021 23:34,3/2/2021 23:34,new,US
7855,145945,3535,annual,net revenue,139.2,NULL,NULL,3/3/2021 6:21,3/3/2021 6:21,new,AZ
7856,143801,3262,monthly,net revenue,30.7,NULL,NULL,2/3/2021 5:49,3/3/2021 8:32,recurring,US
7858,1841,611,monthly,net revenue,44.17,NULL,NULL,12/3/2020 0:00,3/3/2021 9:38,recurring,EE
7862,8482,1176,monthly,net revenue,23.51,NULL,NULL,10/3/2020 0:00,3/3/2021 10:08,recurring,GB
7857,24102,3536,monthly,net revenue,36,NULL,NULL,3/3/2021 10:09,3/3/2021 10:09,new,US
7864,8445,1946,monthly,net revenue,28.8,NULL,NULL,6/3/2020 0:00,3/3/2021 10:28,recurring,GH
7865,24451,3268,monthly,net revenue,44.33,NULL,NULL,2/3/2021 16:07,3/3/2021 10:41,recurring,GB
7861,2351,3537,monthly,net revenue,36,NULL,NULL,1/18/2021 2:00,3/3/2021 12:07,recurring,HK
7868,146015,3540,monthly,net revenue,28.8,NULL,NULL,3/4/2021 5:37,3/4/2021 5:37,new,US
7870,2356,634,monthly,net revenue,36,NULL,NULL,12/1/2020 0:00,3/4/2021 7:42,recurring,TZ
7871,146021,3541,annual,net revenue,230.43,NULL,NULL,3/4/2021 7:57,3/4/2021 7:57,new,SE
7872,6483,586,monthly,net revenue,44.28,NULL,NULL,12/4/2020 0:00,3/4/2021 8:45,recurring,IT
7873,618,382,monthly,refund,42.44,NULL,5/13/2021 15:16,1/4/2021 0:00,3/4/2021 8:58,recurring,IN
7876,22127,3277,monthly,refund,32.18,NULL,3/5/2021 8:10,6/11/2020 0:00,3/4/2021 10:07,recurring,GB
7878,2303,3085,monthly,net revenue,28.76,NULL,NULL,4/4/2020 0:00,3/4/2021 10:14,recurring,HK
7879,143610,3270,monthly,net revenue,34.43,NULL,NULL,2/4/2021 2:50,3/4/2021 10:19,recurring,
7877,610,3543,monthly,net revenue,36.05,NULL,NULL,3/4/2021 11:51,3/4/2021 11:51,new,IN
7880,1697,3544,monthly,net revenue,36,NULL,NULL,3/4/2021 12:29,3/4/2021 12:29,new,MY
7883,146051,3546,monthly,net revenue,44.28,NULL,NULL,3/4/2021 16:56,3/4/2021 16:56,new,
7884,145993,3548,monthly,net revenue,35.43,NULL,NULL,3/4/2021 17:36,3/4/2021 17:36,new,ES
7885,146068,3549,monthly,net revenue,31.36,NULL,NULL,3/4/2021 18:58,3/4/2021 18:58,new,US
7886,146069,3550,monthly,net revenue,36,NULL,NULL,3/4/2021 19:43,3/4/2021 19:43,new,GH
7892,2957,1465,monthly,net revenue,37.38,NULL,NULL,9/5/2020 0:00,3/5/2021 8:20,recurring,CA
7893,24006,1939,monthly,net revenue,47.59,NULL,NULL,6/5/2020 0:00,3/5/2021 8:29,recurring,ES
7895,3895,374,monthly,net revenue,30.7,NULL,NULL,1/5/2021 0:00,3/5/2021 9:29,recurring,US
7896,844,1169,monthly,net revenue,19.76,NULL,NULL,10/5/2020 0:00,3/5/2021 9:40,recurring,US
7897,2745,369,monthly,net revenue,44.1,NULL,NULL,1/5/2021 0:00,3/5/2021 9:53,recurring,NO
7898,3797,376,monthly,net revenue,33.43,NULL,NULL,1/5/2021 0:00,3/5/2021 10:43,recurring,DE
7903,146144,3559,monthly,net revenue,39.2,NULL,NULL,3/5/2021 20:27,3/5/2021 20:27,new,
7904,145899,3560,annual,net revenue,199.2,NULL,NULL,3/5/2021 22:54,3/5/2021 22:54,new,AR
10643,1866,NULL,annual,net revenue,139.2,NULL,NULL,4/21/2020 0:00,3/6/2021 3:02,recurring,KE
7907,145345,3561,monthly,net revenue,43.2,NULL,NULL,3/6/2021 8:23,3/6/2021 8:23,new,AM
7908,3754,361,monthly,net revenue,42.4,NULL,NULL,1/6/2021 0:00,3/6/2021 8:24,recurring,IN
7909,3305,355,monthly,net revenue,36,NULL,NULL,1/6/2021 0:00,3/6/2021 8:25,recurring,NG
7911,2315,1167,monthly,net revenue,44.92,NULL,NULL,10/6/2020 0:00,3/6/2021 9:05,recurring,ES
7912,16991,1554,monthly,net revenue,36,NULL,NULL,8/6/2020 0:00,3/6/2021 9:06,recurring,UY
7914,3722,357,monthly,net revenue,39.51,NULL,NULL,1/6/2021 0:00,3/6/2021 9:20,recurring,US
7915,122752,3146,annual,net revenue,200.81,NULL,NULL,3/6/2020 0:00,3/6/2021 9:26,recurring,US
7916,144083,3294,monthly,net revenue,36,NULL,NULL,2/6/2021 21:38,3/6/2021 9:30,recurring,US
7917,3088,364,monthly,net revenue,39.69,NULL,NULL,1/6/2021 0:00,3/6/2021 10:23,recurring,GB
7918,2342,363,monthly,net revenue,30.49,NULL,NULL,1/6/2021 0:00,3/6/2021 10:24,recurring,KR
7913,145258,3562,annual,net revenue,184.44,NULL,NULL,3/6/2021 10:26,3/6/2021 10:26,new,NG
7920,3343,360,monthly,net revenue,28.8,NULL,NULL,1/6/2021 0:00,3/6/2021 10:40,recurring,ID
7921,3728,358,monthly,net revenue,36,NULL,NULL,1/6/2021 0:00,3/6/2021 10:40,recurring,TH
7924,145954,3566,annual,net revenue,219.73,NULL,NULL,3/6/2021 16:04,3/6/2021 16:04,new,DE
7925,143444,3567,annual,net revenue,228.9,NULL,NULL,3/6/2021 16:28,3/6/2021 16:28,new,GR
7926,145774,3568,annual,net revenue,184.44,NULL,NULL,3/6/2021 17:32,3/6/2021 17:32,new,US
7928,146145,3570,annual,net revenue,184.44,NULL,NULL,3/6/2021 19:06,3/6/2021 19:06,new,US
7929,145308,3571,annual,net revenue,227.08,NULL,NULL,3/6/2021 19:53,3/6/2021 19:53,new,PT
7930,146193,3572,annual,refund,184.43,NULL,3/16/2021 14:26,3/6/2021 20:33,3/6/2021 20:33,new,CA
7932,1923,3573,monthly,net revenue,36,NULL,NULL,3/6/2021 23:53,3/6/2021 23:53,new,NG
7933,145616,3574,annual,net revenue,184.44,NULL,NULL,3/7/2021 0:14,3/7/2021 0:14,new,US
7935,4673,NULL,monthly,net revenue,36,NULL,NULL,1/7/2021 2:00,3/7/2021 1:32,recurring,US
7936,5203,352,monthly,net revenue,28.8,NULL,NULL,1/7/2021 0:00,3/7/2021 8:34,recurring,US
7938,6174,553,monthly,net revenue,36,NULL,NULL,12/7/2020 0:00,3/7/2021 8:55,recurring,US
7939,3641,349,monthly,net revenue,42.31,NULL,NULL,1/7/2021 0:00,3/7/2021 9:07,recurring,PL
7937,145281,3575,monthly,net revenue,27.4,NULL,NULL,3/7/2021 9:35,3/7/2021 9:35,new,
7942,135383,3182,monthly,net revenue,30.53,NULL,NULL,2/7/2020 0:00,3/7/2021 10:35,recurring,
7943,146224,3577,annual,net revenue,203.25,NULL,NULL,3/7/2021 15:00,3/7/2021 15:00,new,CA
7944,146226,3578,monthly,net revenue,37.8,NULL,NULL,3/7/2021 16:56,3/7/2021 16:56,new,
7945,146239,3579,annual,net revenue,278.4,NULL,NULL,3/7/2021 19:05,3/7/2021 19:05,new,US
7946,146252,3580,annual,net revenue,184.44,NULL,NULL,3/8/2021 1:13,3/8/2021 1:13,new,US
7947,7386,3581,monthly,net revenue,36.09,NULL,NULL,11/28/2020 0:00,3/8/2021 4:49,recurring,AU
7948,2494,NULL,monthly,net revenue,36,NULL,NULL,1/8/2021 2:00,3/8/2021 4:52,recurring,CR
7949,3023,337,monthly,net revenue,36,NULL,NULL,1/8/2021 0:00,3/8/2021 8:21,recurring,US
7953,3558,1458,monthly,net revenue,36,NULL,NULL,9/8/2020 0:00,3/8/2021 9:01,recurring,ID
7952,145628,3582,annual,net revenue,193.66,NULL,NULL,3/8/2021 9:18,3/8/2021 9:18,new,US
7955,5306,1456,monthly,net revenue,42.55,NULL,NULL,9/8/2020 0:00,3/8/2021 9:19,recurring,DE
7958,13940,1455,monthly,net revenue,36,NULL,NULL,9/8/2020 0:00,3/8/2021 9:53,recurring,HU
7959,2680,342,monthly,net revenue,30.5,NULL,NULL,1/8/2021 0:00,3/8/2021 9:55,recurring,SG
7960,144260,3310,monthly,net revenue,44.08,NULL,NULL,2/8/2021 11:15,3/8/2021 10:09,recurring,
7956,24047,3584,monthly,net revenue,45.24,NULL,NULL,3/8/2021 11:40,3/8/2021 11:40,new,DK
7957,146036,3585,monthly,net revenue,40.1,NULL,NULL,3/8/2021 12:15,3/8/2021 12:15,new,SA
7962,146133,3587,annual,net revenue,184.44,NULL,NULL,3/8/2021 18:23,3/8/2021 18:23,new,IN
7963,146308,3588,annual,net revenue,184.44,NULL,NULL,3/8/2021 20:30,3/8/2021 20:30,new,US
7965,15720,NULL,annual,net revenue,184.44,NULL,NULL,3/9/2020 2:00,3/9/2021 0:54,recurring,US
7967,145905,3589,annual,net revenue,184.4,NULL,NULL,3/9/2021 1:08,3/9/2021 1:08,new,MX
7970,145877,3590,monthly,net revenue,40.1,NULL,NULL,3/9/2021 6:05,3/9/2021 6:05,new,
7971,144239,3312,monthly,net revenue,39.99,NULL,NULL,2/9/2021 1:55,3/9/2021 8:56,recurring,AU
7977,6656,3013,monthly,net revenue,18,NULL,NULL,4/9/2020 0:00,3/9/2021 10:27,recurring,PK
7980,3072,332,monthly,net revenue,38.38,NULL,NULL,1/9/2021 0:00,3/9/2021 11:00,recurring,US
7981,2866,1163,monthly,net revenue,38.11,NULL,NULL,10/9/2020 0:00,3/9/2021 11:11,recurring,CA
7982,144293,3314,monthly,net revenue,28.8,NULL,NULL,2/9/2021 11:24,3/9/2021 11:16,recurring,ES
7975,146352,3591,annual,net revenue,184.44,NULL,NULL,3/9/2021 12:41,3/9/2021 12:41,new,TH
7983,146318,3593,monthly,net revenue,36,NULL,NULL,3/9/2021 14:08,3/9/2021 14:08,new,
7985,146367,3595,annual,net revenue,184.44,NULL,NULL,3/9/2021 16:33,3/9/2021 16:33,new,DZ
7987,146384,3597,monthly,net revenue,40.23,NULL,NULL,3/9/2021 21:08,3/9/2021 21:08,new,CA
7988,143872,3598,monthly,net revenue,28.8,NULL,NULL,3/9/2021 23:03,3/9/2021 23:03,new,US
7989,146397,3599,monthly,net revenue,35.91,NULL,NULL,3/10/2021 1:22,3/10/2021 1:22,new,MX
7992,146201,3601,annual,net revenue,184.59,NULL,NULL,3/10/2021 3:47,3/10/2021 3:47,new,CA
7995,4657,324,monthly,net revenue,38.38,NULL,NULL,1/10/2021 0:00,3/10/2021 9:03,recurring,US
7996,4931,544,monthly,refund,41.4,NULL,3/10/2021 13:34,12/10/2020 0:00,3/10/2021 9:18,recurring,ZA
7994,146427,3603,annual,net revenue,219.41,NULL,NULL,3/10/2021 9:53,3/10/2021 9:53,new,DE
7998,144442,3325,monthly,net revenue,44.17,NULL,NULL,2/10/2021 12:51,3/10/2021 9:56,recurring,
8002,3359,3608,monthly,net revenue,36,NULL,NULL,3/10/2021 19:16,3/10/2021 19:16,new,US
8006,142581,1679,monthly,net revenue,36,NULL,NULL,7/11/2020 0:00,3/11/2021 8:44,recurring,
8007,11402,1152,monthly,net revenue,38.38,NULL,NULL,10/11/2020 0:00,3/11/2021 9:33,recurring,US
8010,13611,3334,monthly,net revenue,36,NULL,NULL,2/11/2021 1:53,3/11/2021 10:12,recurring,US
8011,9598,3142,monthly,net revenue,28.8,NULL,NULL,3/11/2020 0:00,3/11/2021 10:47,recurring,SG
8012,2585,308,monthly,net revenue,27.07,NULL,NULL,1/11/2021 0:00,3/11/2021 10:53,recurring,NULL
8013,2657,306,monthly,net revenue,43.63,NULL,NULL,1/11/2021 0:00,3/11/2021 10:54,recurring,PT
8014,146426,3613,monthly,net revenue,43.63,NULL,NULL,3/11/2021 14:26,3/11/2021 14:26,new,MA
8015,146487,3614,annual,net revenue,221.33,NULL,NULL,3/11/2021 16:23,3/11/2021 16:23,new,RU
8016,146514,3615,annual,net revenue,184.41,NULL,NULL,3/11/2021 17:16,3/11/2021 17:16,new,US
8017,6131,3616,monthly,net revenue,36,NULL,NULL,9/9/2020 0:00,3/11/2021 17:23,recurring,CI
8018,145834,3617,annual,net revenue,221.51,NULL,NULL,3/11/2021 17:43,3/11/2021 17:43,new,FR
8019,146526,3618,monthly,net revenue,45.04,NULL,NULL,3/11/2021 20:09,3/11/2021 20:09,new,SE
8026,146547,3620,annual,refund,184.44,NULL,3/16/2021 8:47,3/12/2021 5:20,3/12/2021 5:20,new,US
8029,146552,3623,annual,net revenue,139.2,NULL,NULL,3/12/2021 7:43,3/12/2021 7:43,new,VN
8034,863,1540,monthly,net revenue,34.15,NULL,NULL,8/12/2020 0:00,3/12/2021 8:31,recurring,BH
8035,6385,1147,monthly,net revenue,30.89,NULL,NULL,10/12/2020 0:00,3/12/2021 8:52,recurring,US
8033,146555,3627,monthly,net revenue,38.85,NULL,NULL,3/12/2021 9:12,3/12/2021 9:12,new,SG
8036,5974,3352,monthly,net revenue,36,NULL,NULL,1/9/2021 0:00,3/12/2021 9:19,recurring,HR
8037,144310,3349,monthly,net revenue,40.5,NULL,NULL,2/12/2021 14:49,3/12/2021 9:19,recurring,
8039,3148,1910,monthly,net revenue,38.79,NULL,NULL,6/12/2020 0:00,3/12/2021 11:06,recurring,GB
8040,146536,3628,monthly,net revenue,36,NULL,NULL,3/12/2021 23:31,3/12/2021 23:31,new,
8041,146610,3629,monthly,net revenue,38.38,NULL,NULL,3/12/2021 23:45,3/12/2021 23:45,new,US
8043,146621,3630,annual,net revenue,184.44,NULL,NULL,3/13/2021 5:25,3/13/2021 5:25,new,US
8045,13566,1436,monthly,net revenue,19.41,NULL,NULL,9/13/2020 0:00,3/13/2021 8:21,recurring,US
8046,12284,3356,monthly,net revenue,36,NULL,NULL,8/1/2020 0:00,3/13/2021 8:24,recurring,EG
8047,2339,274,monthly,net revenue,36,NULL,NULL,1/13/2021 0:00,3/13/2021 8:49,recurring,MY
8049,1902,257,monthly,net revenue,36,NULL,NULL,1/13/2021 0:00,3/13/2021 9:11,recurring,US
8052,144713,3359,monthly,net revenue,36,NULL,NULL,2/13/2021 21:10,3/13/2021 9:28,recurring,US
8048,1159,3631,monthly,net revenue,36,NULL,NULL,3/13/2021 9:58,3/13/2021 9:58,new,CA
8053,2973,282,monthly,net revenue,40.45,NULL,NULL,1/13/2021 0:00,3/13/2021 9:59,recurring,AU
8054,1917,278,monthly,net revenue,36,NULL,NULL,1/13/2021 0:00,3/13/2021 10:00,recurring,US
8055,14749,2013,monthly,net revenue,28.8,NULL,NULL,5/13/2020 0:00,3/13/2021 10:12,recurring,US
8056,999,1435,monthly,net revenue,36,NULL,NULL,9/13/2020 0:00,3/13/2021 10:27,recurring,US
8059,146558,3633,monthly,net revenue,44.38,NULL,NULL,3/13/2021 13:08,3/13/2021 13:08,new,
8061,146674,3635,annual,net revenue,184.44,NULL,NULL,3/13/2021 23:21,3/13/2021 23:21,new,US
8066,2699,538,monthly,net revenue,43.05,NULL,NULL,12/14/2020 0:00,3/14/2021 8:20,recurring,IN
8067,4869,1143,monthly,net revenue,36,NULL,NULL,10/14/2020 0:00,3/14/2021 8:36,recurring,US
8069,144764,3367,monthly,net revenue,36,NULL,NULL,2/14/2021 19:13,3/14/2021 9:31,recurring,US
8070,3600,1903,monthly,net revenue,36,NULL,NULL,6/14/2020 0:00,3/14/2021 9:38,recurring,SA
8071,2728,231,monthly,net revenue,37.13,NULL,NULL,1/14/2021 0:00,3/14/2021 9:46,recurring,CA
8073,3176,1142,monthly,net revenue,36,NULL,NULL,10/14/2020 0:00,3/14/2021 10:23,recurring,US
8076,2229,2005,monthly,net revenue,36,NULL,NULL,5/14/2020 0:00,3/14/2021 10:46,recurring,US
8074,1284,NULL,monthly,net revenue,36,NULL,NULL,9/21/2020 0:00,3/14/2021 12:09,recurring,IN
8077,146730,3639,monthly,net revenue,38.78,NULL,NULL,3/14/2021 14:29,3/14/2021 14:29,new,
8078,144305,3640,monthly,net revenue,35.93,NULL,NULL,3/14/2021 15:27,3/14/2021 15:27,new,PT
8080,146767,3642,annual,net revenue,278.4,NULL,NULL,3/14/2021 19:11,3/14/2021 19:11,new,US
8084,1825,NULL,monthly,net revenue,36,NULL,NULL,1/15/2021 2:00,3/15/2021 4:41,recurring,IN
8087,2729,232,monthly,net revenue,38.25,NULL,NULL,1/14/2021 0:00,3/15/2021 6:30,recurring,US
8088,1336,204,monthly,net revenue,42.7,NULL,NULL,1/15/2021 0:00,3/15/2021 8:33,recurring,IN
8090,10002,2853,monthly,net revenue,48.46,NULL,NULL,4/15/2020 0:00,3/15/2021 8:53,recurring,IE
8092,144786,3368,monthly,net revenue,29.71,NULL,NULL,2/15/2021 1:02,3/15/2021 9:42,recurring,CA
8094,10338,3138,annual,net revenue,184.44,NULL,NULL,3/15/2020 0:00,3/15/2021 10:14,recurring,RO
8097,146833,3646,annual,net revenue,196.61,NULL,NULL,3/15/2021 13:54,3/15/2021 13:54,new,US
8098,34049,3647,annual,net revenue,149.98,NULL,NULL,3/15/2021 15:39,3/15/2021 15:39,new,US
8099,146295,3648,monthly,net revenue,36.03,NULL,NULL,3/15/2021 15:41,3/15/2021 15:41,new,
8100,1773,66,annual,net revenue,143.87,NULL,NULL,1/21/2021 0:00,3/15/2021 15:47,recurring,PL
8101,146774,3649,annual,net revenue,150.03,NULL,NULL,3/15/2021 15:53,3/15/2021 15:53,new,
8102,144956,3402,annual,net revenue,136.73,NULL,NULL,2/17/2021 18:18,3/15/2021 15:54,recurring,
8104,146839,3650,annual,net revenue,149.98,NULL,NULL,3/15/2021 16:15,3/15/2021 16:15,new,AR
8105,10002,2853,annual,net revenue,136.05,NULL,NULL,4/15/2020 0:00,3/15/2021 16:17,recurring,IE
8106,146853,3651,annual,net revenue,178.5,NULL,NULL,3/15/2021 21:06,3/15/2021 21:06,new,DE
8107,146855,3652,annual,net revenue,149.98,NULL,NULL,3/15/2021 21:29,3/15/2021 21:29,new,MA
8108,146189,3653,monthly,net revenue,38.16,NULL,NULL,3/15/2021 23:03,3/15/2021 23:03,new,
8109,146864,3654,annual,net revenue,160.48,NULL,NULL,3/15/2021 23:16,3/15/2021 23:16,new,US
8110,30427,3655,annual,net revenue,149.98,NULL,NULL,3/15/2021 23:18,3/15/2021 23:18,new,US
8111,146865,3656,annual,net revenue,160.62,NULL,NULL,3/15/2021 23:28,3/15/2021 23:28,new,SG
8112,146867,3657,monthly,net revenue,38.25,NULL,NULL,3/16/2021 0:25,3/16/2021 0:25,new,US
8114,146871,3658,annual,net revenue,164.6,NULL,NULL,3/16/2021 1:04,3/16/2021 1:04,new,US
8120,7967,3659,annual,net revenue,159.88,NULL,NULL,3/16/2021 3:16,3/16/2021 3:16,new,US
8122,146880,3660,annual,net revenue,150.03,NULL,NULL,3/16/2021 3:42,3/16/2021 3:42,new,CA
8123,146888,3661,annual,net revenue,162.58,NULL,NULL,3/16/2021 4:37,3/16/2021 4:37,new,US
8124,3779,1535,annual,net revenue,137.6,NULL,NULL,8/17/2020 0:00,3/16/2021 5:12,recurring,MY
8125,146015,3540,annual,net revenue,127.4,NULL,NULL,3/4/2021 5:37,3/16/2021 5:23,recurring,US
8126,145944,3662,annual,net revenue,164.95,NULL,NULL,3/16/2021 5:39,3/16/2021 5:39,new,AU
8127,146897,3663,annual,net revenue,149.98,NULL,NULL,3/16/2021 7:08,3/16/2021 7:08,new,TH
8128,146907,3664,annual,net revenue,164.95,NULL,NULL,3/16/2021 8:21,3/16/2021 8:21,new,AU
8129,10393,2828,monthly,net revenue,44.3,NULL,NULL,4/16/2020 0:00,3/16/2021 8:36,recurring,IN
8131,144901,3384,monthly,net revenue,43.77,NULL,NULL,2/16/2021 12:10,3/16/2021 8:49,recurring,
8132,1148,189,monthly,net revenue,38.25,NULL,NULL,1/16/2021 0:00,3/16/2021 8:58,recurring,US
8133,11510,2811,monthly,net revenue,39.2,NULL,NULL,5/16/2020 0:00,3/16/2021 9:05,recurring,IN
8130,146801,3665,annual,net revenue,179.96,NULL,NULL,3/16/2021 9:13,3/16/2021 9:13,new,GB
8134,2488,186,monthly,net revenue,36,NULL,NULL,1/16/2021 0:00,3/16/2021 9:30,recurring,US
8135,11082,1419,monthly,net revenue,35.93,NULL,NULL,9/16/2020 0:00,3/16/2021 10:04,recurring,GR
8137,2463,196,monthly,net revenue,31.7,NULL,NULL,1/16/2021 0:00,3/16/2021 10:22,recurring,AU
8138,11454,1892,monthly,net revenue,28.8,NULL,NULL,6/16/2020 0:00,3/16/2021 10:30,recurring,US
8140,3283,528,monthly,net revenue,36,NULL,NULL,12/16/2020 0:00,3/16/2021 10:40,recurring,OM
8141,8183,2832,monthly,net revenue,48.33,NULL,NULL,4/16/2020 0:00,3/16/2021 10:54,recurring,GB
8142,4167,1416,monthly,net revenue,46.99,NULL,NULL,9/16/2020 0:00,3/16/2021 10:54,recurring,GB
8143,144939,3390,monthly,net revenue,36,NULL,NULL,2/16/2021 21:31,3/16/2021 11:01,recurring,US
8136,7724,3666,annual,net revenue,149.86,NULL,NULL,3/29/2020 0:00,3/16/2021 11:56,recurring,BR
8139,1002,3667,annual,net revenue,180.18,NULL,NULL,3/16/2021 12:45,3/16/2021 12:45,new,FR
8144,146937,3668,annual,net revenue,176.73,NULL,NULL,3/16/2021 15:42,3/16/2021 15:42,new,IN
8146,8764,3670,annual,net revenue,149.98,NULL,NULL,3/16/2021 16:14,3/16/2021 16:14,new,US
8147,2706,3671,annual,net revenue,149.98,NULL,NULL,3/16/2021 16:15,3/16/2021 16:15,new,US
8148,1057,1016,annual,net revenue,113.88,NULL,NULL,3/16/2021 16:59,3/16/2021 16:59,new,IE
8149,146940,3672,annual,net revenue,176.73,NULL,NULL,3/16/2021 17:00,3/16/2021 17:00,new,IN
8150,4019,3673,annual,net revenue,178.66,NULL,NULL,4/5/2020 0:00,3/16/2021 17:01,recurring,DE
8151,146772,3674,annual,net revenue,161.65,NULL,NULL,3/16/2021 17:04,3/16/2021 17:04,new,CH
8152,4537,3675,annual,net revenue,150.04,NULL,NULL,12/27/2020 0:00,3/16/2021 17:30,recurring,CA
8153,146948,3676,annual,refund,150.04,NULL,12/1/2021 0:58,3/16/2021 17:51,3/16/2021 17:51,new,CA
8156,2585,308,annual,net revenue,124.35,NULL,NULL,1/11/2021 0:00,3/16/2021 18:13,recurring,NULL
8157,810,2,annual,net revenue,127.98,NULL,NULL,1/28/2021 0:00,3/16/2021 19:04,recurring,US
8159,146957,3678,annual,net revenue,164.95,NULL,NULL,3/16/2021 19:30,3/16/2021 19:30,new,AU
8161,127758,3680,annual,net revenue,149.98,NULL,NULL,3/16/2021 19:45,3/16/2021 19:45,new,US
8162,146960,3681,annual,net revenue,150.04,NULL,NULL,3/16/2021 20:15,3/16/2021 20:15,new,CA
8163,146964,3682,annual,net revenue,160.44,NULL,NULL,3/16/2021 23:20,3/16/2021 23:20,new,SG
8164,7232,3683,annual,net revenue,163.1,NULL,NULL,3/17/2021 0:04,3/17/2021 0:04,new,US
8165,145928,3684,annual,net revenue,159.88,NULL,NULL,3/17/2021 0:19,3/17/2021 0:19,new,
8167,4056,NULL,monthly,net revenue,28.8,NULL,NULL,1/17/2021 2:00,3/17/2021 1:12,recurring,US
8168,146969,3685,annual,net revenue,161.97,NULL,NULL,3/17/2021 1:42,3/17/2021 1:42,new,
8170,146976,3686,annual,net revenue,149.98,NULL,NULL,3/17/2021 3:33,3/17/2021 3:33,new,US
8174,146977,3687,annual,net revenue,149.62,NULL,NULL,3/17/2021 4:05,3/17/2021 4:05,new,MX
8176,778,3135,annual,net revenue,234.71,NULL,NULL,3/17/2020 0:00,3/17/2021 8:22,recurring,DE
8175,146908,3688,annual,net revenue,172.49,NULL,NULL,3/17/2021 8:40,3/17/2021 8:40,new,ZA
8177,146914,3689,annual,net revenue,164.91,NULL,NULL,3/17/2021 9:12,3/17/2021 9:12,new,AU
8183,144948,3394,monthly,net revenue,44.19,NULL,NULL,2/17/2021 1:17,3/17/2021 9:28,recurring,GB
8178,146991,3690,annual,net revenue,181.45,NULL,NULL,3/17/2021 9:30,3/17/2021 9:30,new,NL
8184,8396,1990,monthly,net revenue,28.8,NULL,NULL,5/17/2020 0:00,3/17/2021 9:44,recurring,US
8179,20733,3691,annual,net revenue,181.45,NULL,NULL,3/17/2021 10:06,3/17/2021 10:06,new,ES
8181,8437,3692,annual,net revenue,149.64,NULL,NULL,3/17/2021 10:25,3/17/2021 10:25,new,BR
8182,146996,3693,annual,net revenue,149.98,NULL,NULL,3/17/2021 10:28,3/17/2021 10:28,new,US
8187,2954,1136,monthly,net revenue,18,NULL,NULL,10/17/2020 0:00,3/17/2021 10:33,recurring,US
8185,147005,3694,monthly,net revenue,38.74,NULL,NULL,3/17/2021 12:02,3/17/2021 12:02,new,SG
8186,1581,3695,annual,net revenue,149.98,NULL,NULL,3/17/2021 12:23,3/17/2021 12:23,new,LB
8188,2266,3696,annual,net revenue,161.66,NULL,NULL,9/30/2020 0:00,3/17/2021 13:03,recurring,NG
8190,147015,3698,annual,net revenue,149.98,NULL,NULL,3/17/2021 13:21,3/17/2021 13:21,new,US
8191,1378,3699,annual,net revenue,181.45,NULL,NULL,1/23/2021 2:00,3/17/2021 13:45,recurring,NL
8192,2546,3700,annual,net revenue,149.95,NULL,NULL,3/17/2021 13:57,3/17/2021 13:57,new,ES
8193,2688,3701,annual,net revenue,176.74,NULL,NULL,4/19/2020 0:00,3/17/2021 14:04,recurring,IN
8194,1913,3702,annual,net revenue,150.14,NULL,NULL,4/16/2020 0:00,3/17/2021 14:07,recurring,CA
8195,146518,3703,annual,net revenue,149.98,NULL,NULL,3/17/2021 15:32,3/17/2021 15:32,new,CA
8196,146568,3704,annual,net revenue,185.9,NULL,NULL,3/17/2021 15:56,3/17/2021 15:56,new,GR
8197,5971,3705,annual,net revenue,149.98,NULL,NULL,12/10/2020 0:00,3/17/2021 16:16,recurring,CZ
8198,147025,3706,annual,net revenue,149.98,NULL,NULL,3/17/2021 16:32,3/17/2021 16:32,new,US
8199,5373,3707,annual,net revenue,176.74,NULL,NULL,3/17/2021 16:49,3/17/2021 16:49,new,IN
8201,147034,3708,monthly,net revenue,36,NULL,NULL,3/17/2021 17:47,3/17/2021 17:47,new,EG
8202,3147,3709,annual,net revenue,172.49,NULL,NULL,2/11/2020 2:00,3/17/2021 18:36,recurring,ZA
8203,146932,3710,annual,net revenue,149.98,NULL,NULL,3/17/2021 18:44,3/17/2021 18:44,new,PK
8204,145957,3711,annual,net revenue,150.06,NULL,NULL,3/17/2021 19:10,3/17/2021 19:10,new,GB
